study_id,about_flu,about_attitude,about_info,about_beliefs,about_intent,about_change,unclear,understood_intent
6861,1,0,1,0,0,0,0,0
6866,0,1,1,0,0,0,0,0
6870,1,0,0,0,1,0,0,0
6871,1,1,0,0,0,0,0,0
6873,1,1,0,0,0,0,0,0
6878,0,0,1,0,0,1,0,0
6880,1,1,0,1,0,0,0,0
6882,1,1,0,0,0,0,0,0
6884,1,0,0,0,0,0,1,0
6888,1,1,0,0,0,0,0,0
6890,1,1,0,0,0,0,0,0
6892,1,1,1,1,0,1,0,1
6894,0,0,0,0,1,0,0,0
6895,0,1,0,0,0,0,1,0
6897,1,1,1,0,1,0,0,0
6898,1,0,1,1,1,1,0,1
6899,1,0,0,1,0,0,0,0
6901,1,1,0,1,0,0,0,0
6909,1,1,1,0,0,0,0,0
6912,0,0,0,0,0,0,1,0
6916,1,0,1,1,0,1,0,1
6921,1,1,0,1,1,0,0,0
6922,1,0,1,0,1,1,0,1
6924,0,1,0,1,0,0,0,0
6926,1,0,0,0,1,1,0,0
6927,1,1,0,1,0,0,0,0
6931,1,1,0,0,0,0,0,0
6932,1,1,0,1,0,0,0,0
6936,0,0,0,0,0,0,1,0
6937,1,1,0,0,0,0,1,0
6939,1,0,0,1,1,0,0,0
6948,1,0,0,1,0,0,0,0
6949,1,0,0,1,0,0,0,0
6951,1,0,0,0,0,0,1,0
6956,0,0,0,0,0,0,1,0
6963,1,1,1,0,0,1,0,1
6964,1,1,1,0,0,0,0,0
6968,1,1,0,0,0,0,0,0
6972,1,1,0,0,0,0,0,0
6973,1,1,0,1,0,0,0,0
6975,1,0,1,1,0,1,0,1
6976,1,1,1,1,0,0,0,0
6977,0,1,1,0,0,0,0,0
6979,1,0,1,0,1,1,0,1
6980,1,1,0,1,0,0,0,0
6983,1,1,0,1,0,0,0,0
6984,1,1,0,0,0,0,0,0
6987,1,0,0,1,0,0,0,0
6990,1,0,0,1,0,0,0,0
6992,1,1,0,0,0,0,0,0
6994,0,0,1,0,1,1,0,0
6997,1,1,0,0,0,0,0,0
6999,1,0,0,0,0,0,1,0
7000,1,1,1,0,0,0,0,0
7001,1,0,1,0,0,0,0,0
7006,1,1,0,0,0,0,0,0
7007,1,1,0,0,0,0,0,0
7011,1,0,0,1,0,0,0,0
7015,0,0,0,0,0,0,1,0
7017,1,1,0,0,0,0,0,0
7018,1,0,0,0,0,0,1,0
7019,1,0,0,0,1,1,0,0
7020,0,1,1,1,0,1,0,0
7023,0,0,0,0,0,0,1,0
7024,1,0,1,0,0,0,0,0
7028,1,0,0,0,1,0,0,0
7030,1,0,0,0,0,0,1,0
7033,1,1,0,0,0,0,0,0
7036,1,0,0,0,1,1,0,0
7039,0,0,0,0,0,0,1,0
7040,1,0,0,0,0,0,1,0
7041,0,1,1,0,0,0,0,0
7042,1,1,0,0,1,1,0,0
7043,1,0,1,1,1,1,0,1
7047,1,0,1,1,0,0,0,0
7052,1,1,0,0,0,0,0,0
7053,1,1,0,0,0,1,0,0
7056,1,1,0,0,0,0,0,0
7060,1,0,0,0,1,1,0,0
7061,1,1,0,0,1,0,0,0
7062,1,1,0,0,0,0,0,0
7064,1,0,0,0,1,0,0,0
7066,1,0,1,1,0,0,0,0
7067,1,0,1,0,1,1,0,1
7068,1,0,0,0,1,0,0,0
7071,0,0,0,0,0,0,1,0
7077,1,0,0,1,1,0,0,0
7080,1,1,0,1,0,0,0,0
7091,1,0,0,1,0,0,0,0
7093,1,0,0,0,1,1,0,0
7094,0,0,0,0,0,0,1,0
7095,1,1,0,0,0,0,0,0
7096,0,1,0,0,0,0,1,0
7102,1,1,0,1,0,0,0,0
7104,1,0,0,0,0,0,0,0
7110,0,0,0,0,0,0,1,0
7114,1,1,0,1,0,0,0,0
7116,1,1,0,1,0,0,0,0
7123,1,1,0,0,0,0,0,0
7124,1,1,1,1,0,0,0,0
7125,1,0,0,0,0,0,1,0
7126,1,1,1,0,0,0,0,0
7128,0,0,0,0,0,0,1,0
7129,1,0,1,0,1,0,0,0
7131,1,0,1,1,0,1,0,1
7132,1,1,0,0,0,0,0,0
7137,1,1,1,0,0,0,0,0
7138,1,1,0,0,0,0,0,0
7139,1,1,0,0,0,0,0,0
7140,0,1,1,0,0,1,0,0
7144,1,0,1,0,1,1,0,1
7145,1,1,0,0,0,0,0,0
7147,1,1,0,1,0,0,0,0
7150,1,1,0,1,1,0,0,0
7151,1,0,0,0,0,0,1,0
7153,1,1,0,1,0,0,0,0
7154,1,0,0,0,0,0,1,0
7155,1,0,0,1,0,0,0,0
7158,1,1,0,0,0,0,0,0
7159,0,1,0,0,0,0,1,0
7163,1,0,0,0,0,0,1,0
7164,1,0,1,0,0,0,0,0
7167,1,0,1,0,1,1,0,1
7170,1,1,1,0,1,1,0,1
7171,0,0,0,0,0,0,1,0
7172,1,1,1,0,0,0,0,0
7175,1,0,1,0,1,1,0,1
7176,1,0,0,0,1,0,0,0
7177,0,0,0,0,0,0,1,0
7182,1,1,0,0,0,0,0,0
7183,1,0,0,0,1,0,0,0
7184,1,1,0,0,0,0,0,0
7185,1,1,0,1,0,0,0,0
7189,1,1,0,0,0,0,0,0
7192,1,0,0,1,0,0,0,0
7195,1,1,0,0,0,1,0,0
7196,1,0,0,0,1,0,0,0
7197,1,0,1,1,0,0,0,0
7199,1,0,0,1,0,0,0,0
7201,1,1,1,0,0,1,0,1
7202,0,0,0,0,0,0,1,0
7203,1,1,1,0,1,1,0,1
7204,1,0,0,1,0,0,0,0
7209,1,1,0,1,1,0,0,0
7210,0,0,0,0,0,0,1,0
7211,1,0,0,1,0,0,0,0
7214,0,0,1,0,1,1,0,0
7218,1,0,0,0,0,0,1,0
7220,1,1,0,1,0,0,0,0
7223,0,0,1,0,0,0,0,0
7224,1,1,0,1,0,0,0,0
7227,1,1,0,1,1,0,0,0
7228,1,1,0,0,0,0,0,0
7229,1,1,0,0,0,0,0,0
7231,1,0,1,1,1,0,0,0
7234,1,1,0,0,0,0,0,0
7236,1,1,0,0,0,0,0,0
7237,1,1,0,0,0,0,0,0
7238,1,1,0,0,0,0,1,0
7242,1,1,0,1,0,0,0,0
7243,1,1,0,0,0,0,0,0
7244,0,1,0,0,0,0,1,0
7248,1,0,0,1,0,0,0,0
7251,1,1,0,1,0,0,0,0
7254,1,0,0,1,0,0,0,0
7255,1,0,1,0,1,0,0,0
7262,1,1,0,0,0,0,0,0
7264,1,1,0,0,0,0,0,0
7266,0,1,0,0,0,0,1,0
7270,1,0,1,1,0,0,0,0
7274,1,0,1,1,0,1,0,1
7276,1,0,0,1,0,0,0,0
7277,1,1,0,0,0,0,0,0
7283,1,1,0,0,0,0,0,0
7285,1,1,0,0,0,0,0,0
7286,0,0,0,0,0,0,1,0
7287,1,0,1,0,1,0,0,0
7288,1,1,0,0,0,0,0,0
7290,1,0,1,0,1,0,0,0
7291,1,0,0,0,0,0,1,0
7292,1,0,0,0,1,1,0,0
7293,1,1,0,1,0,0,0,0
7297,0,0,0,0,0,0,1,0
7300,1,0,0,1,0,0,0,0
7301,0,0,0,0,0,0,1,0
7303,1,0,0,0,0,0,0,0
7304,1,0,0,1,0,0,0,0
7305,0,0,0,0,0,0,1,0
7306,0,0,0,0,0,0,1,0
7309,0,1,1,0,0,1,0,0
7312,1,1,0,1,0,0,0,0
7314,0,0,0,0,0,0,1,0
7315,1,1,0,0,0,0,0,0
7316,1,0,0,0,1,0,0,0
7319,1,1,0,0,0,0,0,0
7322,1,1,0,1,0,0,0,0
7326,1,1,0,0,0,0,0,0
7330,1,1,1,1,1,0,0,0
7331,1,0,0,1,0,0,0,0
7333,1,1,1,0,0,0,0,0
7334,0,0,0,0,0,0,1,0
7336,1,0,0,0,0,0,0,0
7338,1,1,0,0,0,0,0,0
7339,1,1,0,0,0,0,0,0
7341,0,1,1,0,0,0,0,0
7344,1,0,0,1,0,0,0,0
7346,1,1,0,0,0,0,0,0
7351,1,0,0,0,1,0,0,0
7353,1,1,0,1,0,0,0,0
7354,1,1,1,1,0,0,0,0
7355,1,1,0,1,0,0,0,0
7356,1,1,0,0,0,0,0,0
7357,1,0,1,0,0,0,0,0
7359,0,0,0,0,0,0,1,0
7361,1,1,1,1,0,1,0,1
7362,1,1,0,0,0,0,0,0
7364,1,0,0,1,1,0,0,0
7366,1,1,0,0,1,1,0,0
7372,1,1,1,0,0,0,0,0
7373,0,0,1,0,0,0,0,0
7374,1,1,0,0,1,1,0,0
7375,1,1,0,0,0,0,0,0
7380,1,0,0,1,0,0,0,0
7381,1,1,0,0,1,0,0,0
7382,1,1,1,0,1,1,0,1
7388,1,1,0,0,0,0,0,0
7390,1,0,0,1,0,0,0,0
7392,1,1,1,0,0,0,0,0
7395,1,1,0,1,0,0,0,0
7399,1,0,0,1,0,0,0,0
7402,1,1,1,1,0,0,0,0
7406,0,0,1,1,0,0,0,0
7407,1,0,0,1,0,0,0,0
7408,1,1,0,1,0,0,0,0
7410,1,1,0,0,0,0,0,0
7415,1,1,1,0,0,0,0,0
7416,1,1,0,1,0,0,0,0
7419,1,1,0,1,0,0,0,0
7425,0,0,0,0,0,0,1,0
7428,0,0,0,0,0,0,1,0
7430,1,1,0,1,0,0,0,0
7431,1,1,0,0,0,0,0,0
7434,1,0,0,0,0,0,1,0
7436,0,0,0,0,0,0,1,0
7439,1,0,1,1,0,0,0,0
7441,0,0,0,1,0,0,1,0
7443,1,1,1,1,0,0,0,0
7445,0,1,1,0,0,1,0,0
7446,1,0,1,1,0,0,0,0
7447,1,1,0,0,0,1,0,0
7448,1,1,1,0,0,1,0,1
7450,1,0,1,1,0,1,0,1
7452,1,1,0,0,0,0,0,0
7456,1,0,0,1,1,0,0,0
7462,1,0,0,1,0,0,0,0
7463,1,0,0,0,1,0,0,0
7467,1,1,0,0,0,0,0,0
7469,1,1,0,0,0,0,0,0
7472,1,0,0,1,0,0,1,0
7476,1,0,0,0,1,0,0,0
7477,1,1,0,1,0,0,0,0
7478,1,1,0,0,0,0,0,0
7479,1,1,0,0,0,0,0,0
7482,1,1,0,0,0,0,0,0
7488,1,1,0,0,0,0,0,0
7492,1,0,1,1,0,0,0,0
7494,0,0,0,0,0,0,1,0
7497,0,0,0,0,0,0,1,0
7499,1,1,0,1,1,0,0,0
7505,1,1,0,0,0,0,0,0
7508,1,1,1,1,0,1,0,1
7511,0,0,0,0,0,0,1,0
7512,1,0,0,0,1,1,0,0
7518,1,1,0,0,0,0,0,0
7519,0,0,0,1,0,0,1,0
7520,1,1,1,1,0,1,0,1
7521,1,1,0,1,0,0,0,0
7522,0,0,0,0,0,0,1,0
7526,1,1,0,0,0,0,0,0
7541,1,0,0,1,1,0,0,0
7543,1,0,1,0,1,1,0,1
7544,1,0,0,1,0,0,0,0
7552,0,0,1,0,1,1,0,0
7554,1,1,0,0,0,0,0,0
7555,1,1,0,0,0,0,0,0
7556,1,0,0,0,0,0,1,0
7558,1,0,0,0,0,0,1,0
7559,0,0,1,0,1,1,0,0
7560,0,0,0,0,0,0,1,0
7562,1,0,0,1,1,0,0,0
7563,1,1,0,1,0,0,0,0
7565,1,1,0,1,1,0,0,0
7567,0,0,0,0,0,0,1,0
7569,0,0,0,0,0,0,1,0
7571,0,1,1,0,0,0,0,0
7572,1,1,0,1,0,0,0,0
7575,0,0,0,0,0,0,1,0
7584,1,1,1,0,0,0,0,0
7589,1,1,1,1,0,0,0,0
7590,0,0,0,0,0,0,1,0
7592,1,0,0,1,0,0,0,0
7594,1,1,0,0,0,0,0,0
7599,1,0,1,1,0,0,0,0
7600,0,0,0,0,0,0,1,0
7602,0,0,0,0,0,0,1,0
7604,0,0,1,0,0,1,0,0
7605,0,0,0,0,0,0,1,0
7608,1,0,0,1,0,0,0,0
7610,0,1,1,0,0,1,0,0
7613,1,0,1,1,0,0,0,0
7614,0,1,0,0,0,1,0,0
7615,0,0,0,0,0,0,1,0
7616,1,1,0,0,0,0,0,0
7619,1,1,0,1,0,0,0,0
7622,1,1,0,0,0,0,0,0
7624,1,1,0,1,1,0,0,0
7625,1,1,0,0,0,0,0,0
7626,1,1,0,1,0,0,0,0
7629,1,0,1,0,1,1,0,1
7630,1,1,0,1,0,0,0,0
7633,1,1,0,0,0,0,0,0
7636,1,0,0,1,0,0,0,0
7638,1,1,0,1,0,0,0,0
7639,1,0,0,1,0,0,1,0
7640,1,1,1,0,0,0,0,0
7641,1,0,1,0,1,1,0,1
7642,0,0,0,0,0,0,1,0
7644,1,1,0,1,0,0,0,0
7648,1,1,0,1,0,0,0,0
7652,1,1,1,0,1,1,0,1
7656,1,0,0,1,1,0,0,0
7658,0,0,0,0,0,0,1,0
7660,0,0,0,0,0,0,1,0
7662,1,0,1,0,1,0,0,0
7663,0,0,0,0,0,0,1,0
7665,1,0,0,1,1,0,0,0
7666,1,1,0,0,0,0,0,0
7671,1,1,1,1,0,1,0,1
7672,1,1,0,0,0,1,0,0
7673,0,0,0,0,0,0,1,0
7674,1,1,0,1,0,0,0,0
7679,1,1,0,0,0,0,0,0
7681,0,0,0,0,0,0,1,0
7687,1,1,0,0,0,0,0,0
7689,1,0,0,1,0,0,0,0
7690,1,1,0,1,0,0,0,0
7692,0,0,0,0,0,0,1,0
7693,1,1,0,0,1,0,0,0
7695,1,1,0,0,0,0,0,0
7696,1,1,0,0,0,0,0,0
7697,0,0,1,0,0,1,0,0
7701,1,1,1,0,0,0,0,0
7707,1,1,1,0,0,1,0,1
7708,0,0,0,0,0,0,1,0
7715,1,1,0,0,0,0,0,0
7716,1,0,0,0,1,0,0,0
7722,1,0,0,1,0,0,0,0
7723,1,1,0,1,0,0,0,0
7724,0,0,0,0,0,0,1,0
7725,1,1,0,0,0,0,0,0
7726,1,1,1,0,0,1,0,1
7731,1,1,0,1,0,0,0,0
7732,1,1,1,1,0,0,0,0
7733,1,1,1,1,0,1,0,1
7735,0,0,0,0,0,0,1,0
7737,1,0,1,0,0,1,0,0
7738,1,0,0,1,1,0,0,0
7743,1,1,0,0,0,0,0,0
7745,1,1,0,0,0,0,0,0
7747,1,0,0,0,1,1,0,0
7757,1,0,1,1,0,0,0,0
7762,1,1,0,1,0,0,0,0
7765,0,1,0,0,0,0,1,0
7769,0,0,1,0,0,0,1,0
7771,1,1,1,0,0,0,0,0
7778,1,1,0,0,0,0,0,0
7779,1,0,0,1,0,0,0,0
7783,1,1,0,0,0,0,0,0
7784,0,0,0,0,0,0,1,0
7785,1,1,0,0,0,0,0,0
7788,0,0,0,0,0,0,1,0
7789,1,1,0,1,0,0,0,0
7791,0,0,0,0,0,0,1,0
7794,1,1,1,0,0,0,0,0
7795,1,0,0,1,0,0,0,0
7796,1,1,0,0,0,0,0,0
7797,1,0,0,1,0,0,0,0
7799,1,1,0,0,0,0,0,0
7801,0,0,0,0,0,0,1,0
7803,1,0,0,0,1,1,0,0
7805,1,0,1,1,1,1,0,1
7808,0,0,0,0,0,0,1,0
7811,1,0,0,1,1,0,0,0
7813,1,0,1,1,1,0,0,0
7816,0,0,0,0,0,0,1,0
7821,1,1,0,0,0,0,0,0
7822,1,1,0,0,0,0,0,0
7824,1,1,0,0,0,0,0,0
7826,1,1,0,0,0,0,0,0
7831,1,1,0,1,0,0,0,0
7832,1,1,0,0,0,0,0,0
7834,1,1,0,0,0,0,0,0
7835,1,1,1,0,0,1,0,1
7836,1,1,0,1,0,0,0,0
7837,1,0,1,1,0,1,0,1
7838,1,1,0,0,0,0,0,0
7842,1,1,0,0,0,0,0,0
7847,1,1,0,0,0,0,0,0
7850,1,1,0,0,0,0,0,0
7851,1,1,0,1,0,0,0,0
7852,1,0,0,1,0,0,0,0
7853,1,0,0,0,0,0,1,0
7857,1,0,0,1,0,0,0,0
7858,1,1,0,0,0,0,0,0
7860,1,0,0,0,0,0,1,0
7861,1,0,0,1,0,0,0,0
7864,1,0,0,0,1,0,0,0
7865,1,0,0,0,0,0,1,0
7866,1,0,0,1,0,0,0,0
7868,1,1,0,1,1,0,0,0
7870,1,0,0,1,0,0,0,0
7873,1,0,0,1,0,0,0,0
7874,1,1,0,0,0,0,0,0
7875,0,1,0,0,0,1,0,0
7876,0,0,0,0,0,0,1,0
7878,1,1,0,0,0,0,0,0
7881,1,1,0,1,0,0,0,0
7882,1,1,0,0,0,0,0,0
7884,1,0,0,0,0,0,1,0
7885,1,1,0,0,0,0,0,0
7887,1,1,0,0,0,0,0,0
7888,1,1,0,1,1,0,0,0
7895,1,1,0,0,1,0,0,0
7900,1,1,0,0,0,0,0,0
7904,1,0,1,1,1,1,0,1
7909,1,0,0,1,0,0,0,0
7917,1,0,0,1,0,0,0,0
7918,1,0,1,0,1,0,0,0
7921,0,0,0,0,0,0,1,0
7922,1,1,1,1,0,1,0,1
7923,1,0,0,1,0,0,0,0
7925,1,1,0,1,0,0,0,0
7927,1,1,0,1,0,0,0,0
7928,1,1,0,0,0,0,0,0
7931,1,1,0,0,0,0,0,0
7932,1,0,1,1,0,1,0,1
7934,1,0,0,0,1,0,0,0
7936,1,1,0,1,1,0,0,0
7938,1,1,0,0,0,0,0,0
7940,1,0,0,0,1,1,0,0
7941,1,1,0,0,0,0,0,0
7945,0,0,0,0,0,0,1,0
7947,1,1,0,0,0,0,0,0
7956,1,1,0,1,0,0,0,0
7957,1,0,0,1,1,0,0,0
7958,1,1,0,1,0,0,0,0
7961,0,0,0,1,0,0,1,0
7964,1,0,0,0,1,0,0,0
7965,1,1,1,1,0,0,0,0
7967,1,1,0,0,0,0,1,0
7968,1,0,0,0,1,0,0,0
7969,1,0,0,1,0,0,0,0
7972,1,1,0,1,0,0,0,0
7976,1,1,1,1,0,1,0,1
7977,1,0,0,1,0,0,0,0
7980,1,1,0,0,0,0,0,0
7983,1,0,0,0,1,0,0,0
7985,1,1,0,0,0,0,0,0
7986,1,1,0,1,1,0,0,0
7990,0,0,0,0,0,0,1,0
7995,0,0,1,0,1,1,0,0
7997,1,0,0,1,0,0,0,0
8001,1,1,0,0,0,0,0,0
8003,0,1,1,0,0,0,0,0
8004,1,1,0,1,0,0,0,0
8010,1,1,0,1,0,0,0,0
8015,1,1,0,0,0,0,0,0
8017,0,0,0,0,0,0,1,0
8019,1,0,0,1,0,0,0,0
8020,0,0,0,0,0,0,1,0
8021,1,1,0,1,0,0,0,0
8022,1,0,1,0,1,0,0,0
8024,1,1,0,0,0,0,0,0
8025,1,0,1,0,1,1,0,1
8026,1,1,1,1,0,0,0,0
8029,0,0,0,0,0,0,1,0
8031,1,1,0,0,0,0,0,0
8034,1,1,0,0,0,0,0,0
8041,1,1,0,0,0,0,0,0
8046,1,1,0,0,0,0,0,0
8047,1,1,0,0,0,0,0,0
8048,1,1,0,1,0,0,0,0
8049,1,1,1,0,0,0,0,0
8052,1,1,0,1,0,0,0,0
8053,1,1,0,1,0,0,0,0
8054,0,0,0,0,0,0,1,0
8060,1,0,0,1,0,0,0,0
8062,1,1,0,1,0,0,0,0
8065,1,0,1,1,0,0,0,0
8067,0,1,1,0,0,1,0,0
8068,1,1,1,1,0,1,0,1
8071,0,1,0,0,0,0,1,0
8074,1,0,0,0,1,1,0,0
8082,0,0,0,0,0,0,1,0
8083,1,0,0,1,0,0,0,0
8084,0,1,1,0,0,1,0,0
8085,1,1,1,0,0,1,0,1
8087,0,1,0,0,0,0,0,0
8090,1,1,0,0,0,0,0,0
8092,1,0,1,0,0,0,0,0
8093,1,1,0,1,0,0,0,0
8096,1,1,0,0,0,0,0,0
8098,1,1,0,0,0,0,0,0
8101,0,0,0,0,0,0,1,0
8104,1,0,1,1,1,1,0,1
8106,1,1,1,1,0,0,0,0
8109,0,0,0,0,0,0,1,0
8112,1,1,0,1,0,0,0,0
8113,1,1,0,0,0,0,0,0
8115,1,1,0,0,1,1,0,0
8116,0,0,0,0,0,0,1,0
8118,1,1,0,0,0,0,0,0
8119,1,1,1,0,0,0,0,0
8121,1,1,0,0,0,0,0,0
8124,1,1,0,0,0,0,0,0
8125,1,1,0,1,0,0,0,0
8127,0,0,0,0,0,0,1,0
8131,1,1,0,0,0,0,0,0
8132,0,0,0,0,0,0,1,0
8135,1,0,0,0,1,0,0,0
8136,1,1,0,0,0,0,0,0
8137,1,1,0,0,0,0,0,0
8138,1,1,1,0,1,1,0,1
8139,0,0,0,0,0,0,1,0
8140,0,0,0,0,0,0,1,0
8141,1,1,1,0,0,1,0,1
8145,1,0,1,1,0,0,0,0
8147,1,0,1,1,0,0,0,0
8150,1,1,0,0,0,0,0,0
8151,1,1,0,1,0,0,0,0
8152,1,1,0,0,0,0,0,0
8155,0,0,0,0,0,0,1,0
8157,1,0,1,1,0,1,0,1
8158,0,1,1,0,0,0,0,0
8159,1,0,0,1,0,0,1,0
8162,1,1,0,0,0,0,0,0
8166,1,0,0,1,0,0,0,0
8171,1,1,0,0,0,0,0,0
8173,1,1,0,1,0,0,0,0
8175,1,1,0,0,0,0,0,0
8177,1,1,0,1,0,0,0,0
8178,1,1,0,0,1,0,0,0
8184,0,1,1,0,0,1,0,0
8186,1,1,1,0,0,1,0,1
8189,1,0,0,0,1,0,0,0
8190,1,1,0,0,0,0,0,0
8191,0,0,0,0,0,0,1,0
8192,1,1,0,1,0,0,0,0
8194,1,1,1,0,0,0,0,0
8199,1,0,0,1,1,0,0,0
8200,1,0,1,1,0,1,0,1
8206,0,1,1,0,1,1,0,0
8207,1,1,1,0,1,1,0,1
8208,0,0,0,0,0,0,1,0
8209,1,1,1,1,0,1,0,1
8212,1,1,1,0,0,1,0,1
8213,1,0,0,1,0,0,0,0
8215,1,1,0,0,0,0,0,0
8217,1,0,0,1,0,0,0,0
